study_id,session_id,trial_number,condition,category,image_name,word,click_order,rt,id,typicality,participant_id
borrowing_adult_artifacts,696979f88460dfc264bf6f38,4,familiar_word_condition,shells,shell_spiral_2_1.png,shells,1,8435,2,1,43
borrowing_adult_artifacts,696979f88460dfc264bf6f38,4,familiar_word_condition,shells,shell_fan_2_1.png,shells,2,10083,2,1,43
borrowing_adult_artifacts,696979f88460dfc264bf6f38,5,familiar_word_condition,hats,hat_sun_3_1.png,hats,1,8782,3,1,43
borrowing_adult_artifacts,696979f88460dfc264bf6f38,5,familiar_word_condition,hats,hat_sun_1_1.png,hats,2,10692,1,1,43
borrowing_adult_artifacts,696979f88460dfc264bf6f38,6,familiar_word_condition,shoes,shoe_loafer_3_1.png,shoes,1,4926,3,1,43
borrowing_adult_artifacts,696979f88460dfc264bf6f38,6,familiar_word_condition,shoes,shoe_loafer_2_1.png,shoes,2,8872,2,1,43
borrowing_adult_artifacts,696979f88460dfc264bf6f38,7,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,6979,2,1,43
borrowing_adult_artifacts,696979f88460dfc264bf6f38,7,familiar_word_condition,leaves,leaf_droplet_1_1.png,leaves,2,13365,1,1,43
borrowing_adult_artifacts,69697aaae241b2cfca67393b,0,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,1,5842,2,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,0,familiar_word_condition,mushrooms,mushroom_disc_1_2.png,mushrooms,2,6842,1,2,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,1,familiar_word_condition,shoes,shoe_ghillie_1_2.png,shoes,1,6158,1,2,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,1,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,2,7704,1,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,2,familiar_word_condition,flowers,flower_round_3_1.png,flowers,1,3201,3,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,2,familiar_word_condition,flowers,flower_star_3_1.png,flowers,2,4259,3,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,3,familiar_word_condition,cups,cup_glass_2_1.png,cups,1,5627,2,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,3,familiar_word_condition,cups,cup_teacup_2_1.png,cups,2,8164,2,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,4,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,1,2964,2,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,4,familiar_word_condition,hats,hat_jester_2_2.png,hats,2,6236,2,2,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,5,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,3510,3,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,5,familiar_word_condition,shells,shell_fan_2_1.png,shells,2,5228,2,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,6,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,3287,1,1,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,6,familiar_word_condition,leaves,leaf_heart_3_2.png,leaves,2,6019,3,2,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,7,familiar_word_condition,spoons,spoon_slotted_1_2.png,spoons,1,4414,1,2,108
borrowing_adult_artifacts,69697aaae241b2cfca67393b,7,familiar_word_condition,spoons,spoon_soup_1_1.png,spoons,2,7067,1,1,108
borrowing_adult_artifacts,6969798837475e33d367714c,0,novel_word_condition,leaves,leaf_bean_2_2.png,serns,1,15535,2,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,0,novel_word_condition,leaves,leaf_bean_3_2.png,serns,2,16404,3,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,1,novel_word_condition,mushrooms,mushroom_disc_3_2.png,leams,1,11165,3,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,1,novel_word_condition,mushrooms,mushroom_disc_2_2.png,leams,2,11707,2,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,2,novel_word_condition,spoons,spoon_soup_1_1.png,bines,1,10429,1,1,57
borrowing_adult_artifacts,6969798837475e33d367714c,2,novel_word_condition,spoons,spoon_soup_2_1.png,bines,2,11177,2,1,57
borrowing_adult_artifacts,6969798837475e33d367714c,3,novel_word_condition,hats,hat_jester_1_2.png,tinches,1,16150,1,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,3,novel_word_condition,hats,hat_jester_3_2.png,tinches,2,16745,3,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,4,novel_word_condition,shoes,shoe_elf_2_2.png,datches,1,10303,2,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,4,novel_word_condition,shoes,shoe_elf_3_2.png,datches,2,11584,3,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,5,novel_word_condition,cups,cup_sherry_2_2.png,nefts,1,9449,2,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,5,novel_word_condition,cups,cup_sherry_3_2.png,nefts,2,10238,3,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,6,novel_word_condition,shells,shell_stingray_2_2.png,palts,1,12631,2,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,6,novel_word_condition,shells,shell_stingray_3_2.png,palts,2,13257,3,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,7,novel_word_condition,flowers,flower_iris_2_2.png,gades,1,18232,2,2,57
borrowing_adult_artifacts,6969798837475e33d367714c,7,novel_word_condition,flowers,flower_iris_1_2.png,gades,2,19107,1,2,57
borrowing_adult_artifacts,69697a87c579423c2ae870c7,0,familiar_word_condition,flowers,flower_star_1_1.png,flowers,1,13714,1,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,0,familiar_word_condition,flowers,flower_star_3_1.png,flowers,2,14120,3,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,1,familiar_word_condition,shoes,shoe_sneaker_3_1.png,shoes,1,22332,3,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,1,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,2,23178,1,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,2,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,1,15544,3,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,2,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,2,15970,2,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,3,familiar_word_condition,hats,hat_jester_2_2.png,hats,1,3640,2,2,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,3,familiar_word_condition,hats,hat_jester_1_2.png,hats,2,3943,1,2,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,4,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,1,3328,1,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,4,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,3619,2,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,5,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,1,4141,2,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,5,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,2,4444,3,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,6,familiar_word_condition,shells,shell_spiral_1_1.png,shells,1,2471,1,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,6,familiar_word_condition,shells,shell_spiral_2_1.png,shells,2,2683,2,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,7,familiar_word_condition,cups,cup_glass_1_1.png,cups,1,4037,1,1,49
borrowing_adult_artifacts,69697a87c579423c2ae870c7,7,familiar_word_condition,cups,cup_glass_3_1.png,cups,2,4355,3,1,49
borrowing_adult_artifacts,69697988a7ee415d35398e7d,0,familiar_word_condition,spoons,spoon_soup_1_1.png,spoons,1,2289,1,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,0,familiar_word_condition,spoons,spoon_soup_3_1.png,spoons,2,5513,3,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,1,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,2901,1,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,1,familiar_word_condition,leaves,leaf_oak_2_1.png,leaves,2,3603,2,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,2,familiar_word_condition,hats,hat_ballcap_3_1.png,hats,1,2558,3,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,2,familiar_word_condition,hats,hat_ballcap_1_1.png,hats,2,3621,1,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,3,familiar_word_condition,cups,cup_teacup_2_1.png,cups,1,2003,2,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,3,familiar_word_condition,cups,cup_teacup_3_1.png,cups,2,2467,3,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,4,familiar_word_condition,mushrooms,mushroom_disc_2_2.png,mushrooms,1,4197,2,2,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,4,familiar_word_condition,mushrooms,mushroom_disc_3_2.png,mushrooms,2,4700,3,2,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,5,familiar_word_condition,shoes,shoe_elf_1_2.png,shoes,1,3873,1,2,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,5,familiar_word_condition,shoes,shoe_elf_2_2.png,shoes,2,5194,2,2,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,6,familiar_word_condition,shells,shell_spiral_2_1.png,shells,1,2165,2,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,6,familiar_word_condition,shells,shell_spiral_1_1.png,shells,2,2724,1,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,7,familiar_word_condition,flowers,flower_star_2_1.png,flowers,1,2293,2,1,28
borrowing_adult_artifacts,69697988a7ee415d35398e7d,7,familiar_word_condition,flowers,flower_star_1_1.png,flowers,2,2645,1,1,28
borrowing_adult_artifacts,69697befd063056cf45c88d6,0,novel_word_condition,shells,shell_spiral_3_1.png,gades,1,9632,3,1,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,0,novel_word_condition,shells,shell_spiral_2_1.png,gades,2,10165,2,1,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,1,novel_word_condition,leaves,leaf_bean_1_2.png,leams,1,6344,1,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,1,novel_word_condition,leaves,leaf_bean_3_2.png,leams,2,6876,3,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,2,novel_word_condition,cups,cup_sherry_1_2.png,serns,1,9618,1,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,2,novel_word_condition,cups,cup_sherry_3_2.png,serns,2,10143,3,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,3,novel_word_condition,hats,hat_party_2_2.png,datches,1,6801,2,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,3,novel_word_condition,hats,hat_jester_1_2.png,datches,2,7175,1,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,4,novel_word_condition,shoes,shoe_elf_3_2.png,bines,1,10520,3,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,4,novel_word_condition,shoes,shoe_elf_1_2.png,bines,2,11035,1,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,5,novel_word_condition,spoons,spoon_slotted_1_2.png,nefts,1,7208,1,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,5,novel_word_condition,spoons,spoon_slotted_3_2.png,nefts,2,8282,3,2,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,6,novel_word_condition,flowers,flower_round_1_1.png,palts,1,9874,1,1,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,6,novel_word_condition,flowers,flower_star_1_1.png,palts,2,10599,1,1,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,7,novel_word_condition,mushrooms,mushroom_toadstool_2_1.png,tinches,1,6528,2,1,101
borrowing_adult_artifacts,69697befd063056cf45c88d6,7,novel_word_condition,mushrooms,mushroom_disc_1_2.png,tinches,2,7030,1,2,101
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,0,familiar_word_condition,mushrooms,mushroom_toadstool_1_1.png,mushrooms,1,5218,1,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,0,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,7896,2,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,1,familiar_word_condition,hats,hat_ballcap_3_1.png,hats,1,2955,3,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,1,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,2,5448,2,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,2,familiar_word_condition,shells,shell_spiral_3_1.png,shells,1,3480,3,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,2,familiar_word_condition,shells,shell_fan_1_1.png,shells,2,6413,1,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,3,familiar_word_condition,leaves,leaf_droplet_1_1.png,leaves,1,3051,1,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,3,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,2,4231,3,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,4,familiar_word_condition,flowers,flower_star_1_1.png,flowers,1,2848,1,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,4,familiar_word_condition,flowers,flower_round_1_1.png,flowers,2,3313,1,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,5,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,1,3000,1,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,5,familiar_word_condition,shoes,shoe_sneaker_2_1.png,shoes,2,5552,2,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,6,familiar_word_condition,spoons,spoon_soup_2_1.png,spoons,1,3253,2,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,6,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,2,7530,3,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,7,familiar_word_condition,cups,cup_teacup_3_1.png,cups,1,2643,3,1,115
borrowing_adult_artifacts,6969891e7ea7cd78deff5dc0,7,familiar_word_condition,cups,cup_teacup_2_1.png,cups,2,4697,2,1,115
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,0,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,6414,3,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,0,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,7829,2,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,1,familiar_word_condition,spoons,spoon_teaspoon_3_1.png,spoons,1,3607,3,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,1,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,spoons,2,5487,1,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,2,familiar_word_condition,hats,hat_ballcap_3_1.png,hats,1,3308,3,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,2,familiar_word_condition,hats,hat_sun_1_1.png,hats,2,4148,1,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,3,familiar_word_condition,shells,shell_stingray_2_2.png,shells,1,4497,2,2,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,3,familiar_word_condition,shells,shell_spiral_3_1.png,shells,2,5472,3,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,4,familiar_word_condition,flowers,flower_trumpet_3_2.png,flowers,1,4126,3,2,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,4,familiar_word_condition,flowers,flower_round_2_1.png,flowers,2,5598,2,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,5,familiar_word_condition,cups,cup_sherry_3_2.png,cups,1,3511,3,2,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,5,familiar_word_condition,cups,cup_sherry_2_2.png,cups,2,4887,2,2,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,6,familiar_word_condition,leaves,leaf_oak_3_1.png,leaves,1,3512,3,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,6,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,2,4488,3,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,7,familiar_word_condition,shoes,shoe_loafer_1_1.png,shoes,1,4138,1,1,50
borrowing_adult_artifacts,69697f302f6b02f4c715a8a3,7,familiar_word_condition,shoes,shoe_ghillie_2_2.png,shoes,2,5266,2,2,50
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,0,novel_word_condition,spoons,spoon_soup_2_1.png,nefts,1,26762,2,1,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,0,novel_word_condition,spoons,spoon_soup_3_1.png,nefts,2,27781,3,1,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,1,novel_word_condition,hats,hat_jester_3_2.png,gades,1,37457,3,2,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,1,novel_word_condition,hats,hat_jester_1_2.png,gades,2,38958,1,2,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,2,novel_word_condition,leaves,leaf_bean_1_2.png,datches,1,9069,1,2,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,2,novel_word_condition,leaves,leaf_bean_3_2.png,datches,2,10204,3,2,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,3,novel_word_condition,shells,shell_fan_3_1.png,leams,1,7519,3,1,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,3,novel_word_condition,shells,shell_fan_1_1.png,leams,2,8345,1,1,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,4,novel_word_condition,flowers,flower_star_2_1.png,palts,1,14203,2,1,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,4,novel_word_condition,flowers,flower_star_1_1.png,palts,2,15111,1,1,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,5,novel_word_condition,shoes,shoe_elf_3_2.png,serns,1,48591,3,2,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,5,novel_word_condition,shoes,shoe_elf_1_2.png,serns,2,49943,1,2,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,6,novel_word_condition,cups,cup_glass_1_1.png,bines,1,37563,1,1,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,6,novel_word_condition,cups,cup_glass_2_1.png,bines,2,38666,2,1,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,7,novel_word_condition,mushrooms,mushroom_bell_1_2.png,tinches,1,25210,1,2,54
borrowing_adult_artifacts,69697a07b86ab48aeab245d2,7,novel_word_condition,mushrooms,mushroom_bell_2_2.png,tinches,2,25987,2,2,54
borrowing_adult_artifacts,69697b4d96ee8017508c2693,0,familiar_word_condition,cups,cup_teacup_2_1.png,cups,1,3997,2,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,0,familiar_word_condition,cups,cup_glass_1_1.png,cups,2,7004,1,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,1,familiar_word_condition,hats,hat_ballcap_1_1.png,hats,1,2504,1,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,1,familiar_word_condition,hats,hat_ballcap_2_1.png,hats,2,3262,2,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,2,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,1,3096,3,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,2,familiar_word_condition,leaves,leaf_droplet_2_1.png,leaves,2,4409,2,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,3,familiar_word_condition,shells,shell_fan_3_1.png,shells,1,2569,3,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,3,familiar_word_condition,shells,shell_fan_1_1.png,shells,2,3140,1,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,4,familiar_word_condition,flowers,flower_star_3_1.png,flowers,1,2482,3,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,4,familiar_word_condition,flowers,flower_star_1_1.png,flowers,2,3014,1,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,5,familiar_word_condition,spoons,spoon_teaspoon_2_1.png,spoons,1,2138,2,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,5,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,spoons,2,2835,1,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,6,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,1,2403,3,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,6,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,2,3311,2,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,7,familiar_word_condition,shoes,shoe_sneaker_2_1.png,shoes,1,4815,2,1,110
borrowing_adult_artifacts,69697b4d96ee8017508c2693,7,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,2,5475,1,1,110
borrowing_adult_artifacts,69697989465f3663101c566f,0,novel_word_condition,hats,hat_party_3_2.png,palts,1,4590,3,2,35
borrowing_adult_artifacts,69697989465f3663101c566f,0,novel_word_condition,hats,hat_party_2_2.png,palts,2,6056,2,2,35
borrowing_adult_artifacts,69697989465f3663101c566f,1,novel_word_condition,cups,cup_teacup_2_1.png,datches,1,3532,2,1,35
borrowing_adult_artifacts,69697989465f3663101c566f,1,novel_word_condition,cups,cup_teacup_1_1.png,datches,2,5803,1,1,35
borrowing_adult_artifacts,69697989465f3663101c566f,2,novel_word_condition,shells,shell_urn_3_2.png,gades,1,2718,3,2,35
borrowing_adult_artifacts,69697989465f3663101c566f,2,novel_word_condition,shells,shell_urn_2_2.png,gades,2,3688,2,2,35
borrowing_adult_artifacts,69697989465f3663101c566f,3,novel_word_condition,leaves,leaf_droplet_3_1.png,tinches,1,3111,3,1,35
borrowing_adult_artifacts,69697989465f3663101c566f,3,novel_word_condition,leaves,leaf_droplet_2_1.png,tinches,2,5800,2,1,35
borrowing_adult_artifacts,69697989465f3663101c566f,4,novel_word_condition,spoons,spoon_soup_1_1.png,serns,1,2964,1,1,35
borrowing_adult_artifacts,69697989465f3663101c566f,4,novel_word_condition,spoons,spoon_soup_3_1.png,serns,2,4569,3,1,35
borrowing_adult_artifacts,69697989465f3663101c566f,5,novel_word_condition,mushrooms,mushroom_toadstool_2_1.png,bines,1,3507,2,1,35
borrowing_adult_artifacts,69697989465f3663101c566f,5,novel_word_condition,mushrooms,mushroom_toadstool_1_1.png,bines,2,4679,1,1,35
borrowing_adult_artifacts,69697989465f3663101c566f,6,novel_word_condition,flowers,flower_iris_1_2.png,nefts,1,3662,1,2,35
borrowing_adult_artifacts,69697989465f3663101c566f,6,novel_word_condition,flowers,flower_iris_2_2.png,nefts,2,5470,2,2,35
borrowing_adult_artifacts,69697989465f3663101c566f,7,novel_word_condition,shoes,shoe_ghillie_3_2.png,leams,1,3174,3,2,35
borrowing_adult_artifacts,69697989465f3663101c566f,7,novel_word_condition,shoes,shoe_ghillie_1_2.png,leams,2,4437,1,2,35
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,0,novel_word_condition,mushrooms,mushroom_enoki_3_1.png,serns,1,44864,3,1,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,0,novel_word_condition,mushrooms,mushroom_enoki_2_1.png,serns,2,45680,2,1,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,1,novel_word_condition,flowers,flower_round_3_1.png,nefts,1,7667,3,1,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,1,novel_word_condition,flowers,flower_round_1_1.png,nefts,2,8932,1,1,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,2,novel_word_condition,hats,hat_party_2_2.png,tinches,1,7931,2,2,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,2,novel_word_condition,hats,hat_party_3_2.png,tinches,2,8997,3,2,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,3,novel_word_condition,spoons,spoon_slotted_3_2.png,bines,1,12580,3,2,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,3,novel_word_condition,spoons,spoon_slotted_1_2.png,bines,2,13664,1,2,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,4,novel_word_condition,cups,cup_sherry_1_2.png,gades,1,3313,1,2,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,4,novel_word_condition,cups,cup_sherry_2_2.png,gades,2,4229,2,2,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,5,novel_word_condition,shoes,shoe_sneaker_2_1.png,datches,1,7713,2,1,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,5,novel_word_condition,shoes,shoe_sneaker_3_1.png,datches,2,8880,3,1,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,6,novel_word_condition,leaves,leaf_heart_2_2.png,palts,1,9697,2,2,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,6,novel_word_condition,leaves,leaf_heart_1_2.png,palts,2,10431,1,2,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,7,novel_word_condition,shells,shell_spiral_1_1.png,leams,1,16030,1,1,37
borrowing_adult_artifacts,69697b61882c7d28e6a1c34b,7,novel_word_condition,shells,shell_spiral_2_1.png,leams,2,16980,2,1,37
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,0,familiar_word_condition,mushrooms,mushroom_toadstool_2_1.png,mushrooms,1,5506,2,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,0,familiar_word_condition,mushrooms,mushroom_toadstool_3_1.png,mushrooms,2,6063,3,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,1,familiar_word_condition,cups,cup_teacup_1_1.png,cups,1,8716,1,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,1,familiar_word_condition,cups,cup_teacup_2_1.png,cups,2,10316,2,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,2,familiar_word_condition,shoes,shoe_sneaker_2_1.png,shoes,1,3282,2,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,2,familiar_word_condition,shoes,shoe_sneaker_1_1.png,shoes,2,4382,1,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,3,familiar_word_condition,spoons,spoon_soup_3_1.png,spoons,1,3915,3,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,3,familiar_word_condition,spoons,spoon_teaspoon_1_1.png,spoons,2,4715,1,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,4,familiar_word_condition,leaves,leaf_oak_1_1.png,leaves,1,2549,1,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,4,familiar_word_condition,leaves,leaf_droplet_3_1.png,leaves,2,3748,3,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,5,familiar_word_condition,flowers,flower_round_2_1.png,flowers,1,3365,2,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,5,familiar_word_condition,flowers,flower_round_1_1.png,flowers,2,5566,1,1,67
borrowing_adult_artifacts,69697a0d4c8aab1ce7a5ef0d,6,familiar_word_condition,hats,hat_sun_1_1.png,hats,1,3547,1,1,67
